Date,AAPL,AGG,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PG,SPY,TLT,VNQ,XLU,XOM
2025-01-31,234.29966735839844,91.18756103515625,237.67999267578125,202.82952880859375,145.2939453125,259.4268493652344,60.84687423706055,409.42315673828125,119.89093780517578,159.160888671875,591.6903076171875,81.51559448242188,85.44803619384766,37.3571891784668,101.0214614868164
2025-02-03,226.36724853515625,91.27398681640625,237.4199981689453,200.05581665039062,145.0265655517578,258.9512939453125,60.722267150878906,405.33941650390625,116.48603820800781,161.81690979003906,587.70849609375,82.17930603027344,85.26875305175781,37.558658599853516,101.26730346679688
2025-02-04,231.12274169921875,91.44306945800781,242.05999755859375,205.17575073242188,146.57357788085938,260.0480041503906,60.07046890258789,406.76971435546875,118.47305297851562,161.2128448486328,591.6510620117188,82.43097686767578,85.33480072021484,37.22767639160156,103.98125457763672
2025-02-05,230.7951202392578,91.93152618408203,236.1699981689453,190.21356201171875,147.71949768066406,262.4647216796875,60.50181198120117,407.6772155761719,124.64384460449219,162.056640625,594.0498657226562,83.79193878173828,86.53324127197266,37.601829528808594,103.90560150146484
2025-02-06,231.53970336914062,91.83757781982422,238.8300018310547,190.4820098876953,146.5926513671875,268.7441101074219,60.731849670410156,410.1728820800781,128.4880828857422,161.93199157714844,596.1145629882812,83.75465393066406,86.75028228759766,37.558658599853516,102.53445434570312
2025-02-07,225.989990234375,91.54639434814453,229.14999389648438,184.25851440429688,146.22023010253906,267.6764831542969,61.19194030761719,404.18524169921875,129.6463623046875,161.05943298339844,590.6580810546875,83.2140121459961,86.4671859741211,37.481903076171875,102.96944427490234
2025-02-10,226.2583465576172,91.57457733154297,233.13999938964844,185.38192749023438,147.28976440429688,263.05670166015625,61.87249755859375,406.6217041015625,133.37081909179688,160.6375274658203,594.6692504882812,82.96231842041016,86.429443359375,37.88963317871094,104.93634796142578
2025-02-11,231.19793701171875,91.36790466308594,232.75999450683594,184.23863220214844,149.0946044921875,266.890380859375,64.79597473144531,405.8523254394531,132.60198974609375,162.4593505859375,595.1216430664062,82.43097686767578,86.8069076538086,38.081504821777344,105.5982894897461
2025-02-12,235.42196655273438,90.88887023925781,228.92999267578125,182.5386199951172,148.2637939453125,267.33685302734375,65.85993957519531,403.4848937988281,130.94442749023438,162.6031951904297,593.2044677734375,81.31239318847656,86.00479888916016,38.014347076416016,102.42117309570312
2025-02-13,240.05349731445312,91.43367004394531,230.3699951171875,185.05386352539062,150.1641082763672,268.18121337890625,66.61717987060547,404.9645690917969,135.08824157714844,163.98394775390625,599.4671630859375,82.6640396118164,86.863525390625,38.10068893432617,103.16535949707031
